id,Machine failure pred,Probalitity Failure
136536,0,0.0020310153589977948
136537,0,0.0009220797296522702
136538,0,0.005942877309616331
136539,0,0.0013057713933329923
136540,0,0.00191049583352333
136541,0,0.00081849492600409
136542,0,0.0040190492750664065
136543,0,0.007523549152301419
136544,0,0.002046055940947594
136545,0,0.005108807631617968
136546,0,0.0006450427768522214
136547,0,0.00316398478670972
136548,0,0.002269899465559472
136549,0,0.0018256001659231092
136550,0,0.005943352285926317
136551,0,0.0016947776605878758
136552,0,0.0016806235675794748
136553,0,0.0013699217007501652
136554,0,0.0033076675851339745
136555,0,0.014739142004089085
136556,0,0.007901860064954557
136557,0,0.00454437869705318
136558,0,0.004053423193902584
136559,0,0.002786195485674388
136560,0,0.004678700082803644
136561,0,0.009405368733679155
136562,0,0.0019367546258270832
136563,0,0.002667067829272113
136564,0,0.001450117755247969
136565,0,0.015962417644390242
136566,0,0.0012216984778664816
136567,0,0.005365774891415584
136568,0,0.003552947834189655
136569,0,0.004021799984564026
136570,0,0.0008395182469255311
136571,0,0.005044260779636069
136572,0,0.00383634840897893
136573,0,0.001630741793731301
136574,0,0.005796232116910883
136575,0,0.0015857536849509576
136576,0,0.005047428971820016
136577,0,0.004800342565973679
136578,0,0.0013491743869407317
136579,0,0.006728765841596667
136580,0,0.0012897708016537208
136581,0,0.0011057154167308208
136582,0,0.0011736990152888427
136583,0,0.0011983217029480154
136584,0,0.00206855681623931
136585,0,0.0044973202810277765
136586,0,0.054681838999147254
136587,0,0.0009313274653257229
136588,0,0.005634741469652324
136589,0,0.0026277847622452155
136590,0,0.001471140987120625
136591,0,0.0033011412186429827
136592,0,0.009843157836234512
136593,0,0.0053812928560593365
136594,0,0.0005611075139227936
136595,0,0.0015614965820991043
136596,0,0.0012232096731503827
136597,0,0.0015325567512695676
136598,0,0.005288326185740339
136599,0,0.0024687429250480285
136600,0,0.002060879336199511
136601,0,0.004041561543305257
136602,0,0.006470018975100303
136603,0,0.0032972570056626323
136604,0,0.0010544440160195723
136605,0,0.0060916402001985025
136606,0,0.002469583708902346
136607,0,0.003394032962026688
136608,0,0.002727123395094096
136609,0,0.0046010053968012785
136610,0,0.005080932525287603
136611,0,0.0011253756034
136612,0,0.001940817444602271
136613,0,0.0030414987698544724
136614,0,0.0008941782594016552
136615,0,0.0007905413979407274
136616,0,0.0013433973268412217
136617,0,0.009544345094093992
136618,0,0.0017506952082151108
136619,0,0.001856863463135991
136620,0,0.0017571240403265601
136621,0,0.0032736740722743517
136622,0,0.002011094298984806
136623,0,0.0010391595505606184
136624,0,0.0014773303222799352
136625,0,0.003895354855297723
136626,0,0.00037208839856173024
136627,0,0.0033565032824414164
136628,0,0.0025832633845418165
136629,0,0.00040564128660876004
136630,0,0.0010688467884239373
136631,0,0.006579854873679525
136632,0,0.003866014915804706
136633,0,0.001703697055998881
136634,0,0.0015271392596436675
136635,0,0.012270933576944908
136636,0,0.012447656459807895
136637,0,0.003475283618127462
136638,1,0.9962917638900023
136639,0,0.005844390853591412
136640,0,0.011772044644301538
136641,0,0.001881613684487974
136642,0,0.0020013385647426867
136643,0,0.036600534900919454
136644,0,0.0010237410593510975
136645,0,0.0011288186985586742
136646,0,0.001011236879897141
136647,0,0.010575757727734785
136648,0,0.017865683826244014
136649,0,0.0020195733148731807
136650,0,0.004925268771004814
136651,0,0.0009899135110620926
136652,1,0.9875497760676502
136653,0,0.0015935074910228453
136654,0,0.001732017329630074
136655,0,0.0055744193756614695
136656,0,0.0043614414057913786
136657,0,0.004226550716919922
136658,0,0.0016800863528412446
136659,0,0.0023169045299377467
136660,0,0.0016594801384485958
136661,0,0.004122558164537268
136662,0,0.01172427613850895
136663,0,0.002612255970008423
136664,0,0.017174911468777383
136665,0,0.0016290239864693431
136666,0,0.0004197689667705213
136667,0,0.016897883634783662
136668,0,0.0033555271862373308
136669,0,0.002583189266372989
136670,0,0.004718570268136856
136671,0,0.001978205442960825
136672,0,0.0020043124722584574
136673,0,0.0013291432706323222
136674,0,0.0006629377275056184
136675,0,0.00286330721191457
136676,0,0.002904257125108812
136677,0,0.0036488327232468347
136678,0,0.0012677915262349143
136679,0,0.0023185979744225764
136680,0,0.007285418831822686
136681,0,0.0019029921350210734
136682,0,0.0019169492553630352
136683,0,0.0019801005284786942
136684,0,0.004441567166815528
136685,0,0.013341555255174907
136686,0,0.0028260650134846947
136687,0,0.005663586592110561
136688,0,0.00550216714326488
136689,0,0.006216270329379039
136690,0,0.002644435866878326
136691,0,0.0129189964949772
136692,0,0.002815328022238072
136693,0,0.0007577588817103528
136694,0,0.0009869080661006125
136695,0,0.0018461716111690192
136696,0,0.005861363502800716
136697,0,0.0005238401086309998
136698,0,0.006142947389345826
136699,0,0.004074977590403586
136700,0,0.0012573651805122235
136701,0,0.0022549578279030163
136702,0,0.0013469634141320141
136703,0,0.008905502911095256
136704,0,0.000695865539637511
136705,0,0.0007367446409621077
136706,0,0.001530641273578587
136707,0,0.0031847605336051458
136708,0,0.010623443534610831
136709,0,0.00018843020746531778
136710,0,0.0021052708683468885
136711,0,0.003735762917953822
136712,0,0.000481974998960222
136713,0,0.0021335335497330247
136714,0,0.013786309455203566
136715,0,0.005783890402331382
136716,0,0.0017640453642609715
136717,0,0.005114297904269036
136718,0,0.015436186915641937
136719,0,0.0025926257683528673
136720,0,0.00019299597530860656
136721,0,0.0018347712336777538
136722,0,0.0012499797575797876
136723,0,0.0016894784760858267
136724,0,0.0020237439834391037
136725,0,0.0026459443480336547
136726,0,0.0013816426781803586
136727,0,0.0015384706806989116
136728,0,0.0010018515915134944
136729,0,0.0031853790100685093
136730,0,0.0011645476418751166
136731,0,0.009391208482716556
136732,0,0.002221284159940233
136733,0,0.001802967476391118
136734,0,0.0019395707722598215
136735,0,0.0017102325498984869
136736,0,0.002929058284443058
136737,0,0.0012107192821157538
136738,0,0.0017725920354508757
136739,0,0.006809891002131685
136740,0,0.0021045282176557064
136741,0,0.020114603977325635
136742,0,0.00295137338234003
136743,0,0.0026851141697771235
136744,0,0.0023485594018790566
136745,0,0.0059205215645469
136746,0,0.002344192690171285
136747,0,0.0018913984802762856
136748,0,0.001030765711103322
136749,0,0.0008085027820119875
136750,0,0.0031643000602774
136751,0,0.0021047067281468545
136752,0,0.0009103284702543881
136753,0,0.014331341553917092
136754,0,0.0024268670987831007
136755,0,0.00897868089861026
136756,0,0.0009199254662173241
136757,0,0.011118385270943228
136758,0,0.0018009621228298551
136759,0,0.0024784407616911864
136760,0,0.001392119931013561
136761,0,0.0009566523543317803
136762,0,0.024760405918788343
136763,0,0.0029763066553693484
136764,0,0.0017309843461346152
136765,0,0.0029180838101687426
136766,0,0.0034373912483741907
136767,0,0.007403834583798931
136768,0,0.0012873756706086403
136769,0,0.0024576507525867
136770,0,0.0019705227596509053
136771,0,0.0039118117709902155
136772,0,0.014408454087761615
136773,0,0.0011230247411403004
136774,0,0.0014075878738039678
136775,0,0.00928393582518664
136776,0,0.0006194017623113147
136777,0,0.0017404049413213061
136778,0,0.00277794637931272
136779,0,0.0022483207651615824
136780,0,0.0006753280577450532
136781,0,0.0053274154658070816
136782,0,0.002645575850215808
136783,0,0.00036418459760571804
136784,0,0.0011549534327804666
136785,0,0.003792841249783957
136786,0,0.002707785277970747
136787,0,0.004392797776180442
136788,0,0.013685854306938106
136789,0,0.0022103381007807024
136790,0,0.0007728455602268142
136791,0,0.002522383529262642
136792,0,0.004368396493736807
136793,0,0.0013131937320888252
136794,0,0.005142004588966803
136795,0,0.0037291212906185433
136796,0,0.0031568753821188396
136797,0,0.003264106177013934
136798,0,0.004857558145065132
136799,0,0.0032387258621495944
136800,0,0.0019550356206339964
136801,0,0.0016874005298180572
136802,0,0.002371077198239382
136803,0,0.001512554653376334
136804,0,0.0016886885627206425
136805,0,0.0033997411534278854
136806,0,0.0007913479889732335
136807,0,0.0018302471392444997
136808,0,0.0023121183481763403
136809,0,0.0009826610154333782
136810,0,0.0057698268097974926
136811,0,0.006457359791940049
136812,0,0.0006025965983100214
136813,0,0.018857625536296427
136814,0,0.0030395616617242415
136815,0,0.0006948803700742003
136816,0,0.0009490649507818476
136817,0,0.001251557398315978
136818,0,0.00520960519706698
136819,0,0.0007267581833765028
136820,0,0.0008809940303642802
136821,0,0.0011096049091235641
136822,0,0.012860337714845476
136823,0,0.0016232339445738473
136824,0,0.0007348684224635113
136825,0,0.0017708355464345989
136826,1,0.9969674799988678
136827,0,0.0004529420769150772
136828,0,0.0011316562371437087
136829,0,0.00393938279001572
136830,0,0.0026899639321817286
136831,0,0.001105305457952793
136832,0,0.002436440433241351
136833,0,0.000924055369716066
136834,1,0.9989437036324932
136835,0,0.002391313164075742
136836,0,0.002408235727456892
136837,0,0.0018158072087669258
136838,0,0.0023443864036475325
136839,0,0.0007589640070598802
136840,0,0.0023821694917398506
136841,0,0.004480748423089347
136842,0,0.002740371056301597
136843,0,0.001438149157794854
136844,0,0.0035955579257648724
136845,0,0.0022926951516808614
136846,0,0.0019023298401244638
136847,0,0.0007478988613209252
136848,0,0.001531546039441952
136849,0,0.0026473307038060324
136850,0,0.003041427412568944
136851,0,0.0017195486989231852
136852,0,0.004011393200145158
136853,0,0.00488379836548333
136854,0,0.0019639959524773926
136855,0,0.0036275124247468894
136856,0,0.018235688730239424
136857,0,0.0035954920033918715
136858,0,0.002034855433209587
136859,0,0.0010133786224679497
136860,0,0.001509489854519364
136861,0,0.0008450338382592078
136862,0,0.005477921621640818
136863,0,0.0006139431906374267
136864,0,0.0004545469795076452
136865,0,0.0027057159044042967
136866,0,0.0031624319784946254
136867,0,0.007507193237722347
136868,0,0.0012592456900352986
136869,0,0.0024578785930122154
136870,0,0.002916062847040464
136871,0,0.0009437850995443719
136872,0,0.0031957416310553857
136873,0,0.0009508234084402913
136874,0,0.0005977613682178795
136875,0,0.001342762083803734
136876,0,0.0010815821099148016
136877,0,0.003605789610115427
136878,0,0.0005824087691812451
136879,0,0.005478441021735872
136880,0,0.0032329742329397135
136881,0,0.002565854019238079
136882,0,0.0008576446156125929
136883,0,0.0010297257989007821
136884,0,0.0018919113651301523
136885,0,0.016094661923962736
136886,0,0.0015138831392925694
136887,0,0.0017936468343253363
136888,0,0.0046763710846457465
136889,0,0.002560911828487305
136890,0,0.00227576972115426
136891,0,0.002468362083305122
136892,0,0.0016261306528883208
136893,0,0.002048318873616071
136894,0,0.0007017742017572146
136895,0,0.0018337545269925127
136896,0,0.001135447193972369
136897,0,0.004785842646765093
136898,0,0.002140906278109101
136899,0,0.0016607674962289436
136900,0,0.0016411996708267978
136901,0,0.0020204796571128766
136902,0,0.002070425398759803
136903,0,0.0006732401860370355
136904,0,0.002901761615031263
136905,0,0.001867431152102979
136906,0,0.0008125359178566436
136907,0,0.0022346328913963693
136908,0,0.0013834169702448067
136909,0,0.0017750890969937176
136910,0,0.0030624102494153237
136911,0,0.004471338080125453
136912,0,0.0067874275644467874
136913,0,0.006946527697864255
136914,0,0.0012176768738917192
136915,0,0.003019867336697098
136916,0,0.0010903606451150851
136917,0,0.0023631719127588774
136918,0,0.0009300169302927927
136919,0,0.0024351101911292434
136920,0,0.001191423420390826
136921,0,0.008721684411851892
136922,0,0.0014600847289097556
136923,0,0.001117448893422113
136924,0,0.0009884056266157818
136925,0,0.0004577692023239427
136926,0,0.0006523398825172733
136927,0,0.0017662494216818308
136928,0,0.002056309641607735
136929,0,0.003316240947424153
136930,0,0.002887528004755238
136931,0,0.01095379655173463
136932,0,0.006112396211826486
136933,0,0.0017168639727629781
136934,0,0.0032901402296802024
136935,0,0.0012206541135350042
136936,0,0.004842147904190676
136937,0,0.0008110690500325274
136938,0,0.0011088083359126414
136939,0,0.0011705093097815708
136940,0,0.001717005031270369
136941,0,0.012790434501138771
136942,0,0.001300912634033985
136943,0,0.001641942449175474
136944,0,0.06731961102136691
136945,0,0.007155694898109353
136946,0,0.004247989259500696
136947,0,0.003503622719122458
136948,0,0.000703133073831371
136949,0,0.0040758662974724295
136950,0,0.0017615025099818318
136951,0,0.002281802518473222
136952,0,0.0008456848919057964
136953,0,0.002042607323387525
136954,0,0.0003670841668881676
136955,0,0.0013515491258615083
136956,0,0.0011368966863059536
136957,0,0.0020387368929718837
136958,0,0.0027262084953210714
136959,0,0.002295602634368611
136960,1,0.9950299848831924
136961,0,0.0062302710945491835
136962,0,0.0020349532748422878
136963,0,0.0073809007093028865
136964,0,0.004266263926035468
136965,0,0.010776370390534591
136966,0,0.013226040575775564
136967,0,0.0022411864118889488
136968,0,0.009989144237842496
136969,0,0.0006069292175848267
136970,0,0.005492158297966304
136971,0,0.004173685413758131
136972,0,0.004585853873786958
136973,0,0.004591690668680095
136974,0,0.0005156165775756323
136975,0,0.006766550430953478
136976,0,0.0013156938886727083
136977,0,0.0032163468823333745
136978,0,0.0017757376453242724
136979,0,0.001009843450613872
136980,0,0.000704201123191867
136981,0,0.0011411716236032479
136982,0,0.0027786361815087504
136983,0,0.0013890046112891188
136984,0,0.0017911160525607903
136985,0,0.014842971152954
136986,0,0.0018452001261937663
136987,0,0.004846666532419778
136988,0,0.002397238992516082
136989,0,0.002813307443872203
136990,0,0.0004937854306201881
136991,0,0.001758939984271401
136992,0,0.0007583356397074757
136993,0,0.0013513027539937869
136994,0,0.007090642992879712
136995,0,0.01503407303794159
136996,0,0.002284833258629296
136997,0,0.0041862397898478985
136998,0,0.003033219932054349
136999,0,0.0027589786831832288
137000,0,0.020475988662478125
137001,0,0.001537796840279966
137002,0,0.0029402908304444362
137003,0,0.0027590626542501554
137004,0,0.03948561220082347
137005,1,0.9997623913774282
137006,0,0.00048422587138648756
137007,0,0.0016707526397433206
137008,0,0.0034190808300314244
137009,0,0.0121791436127391
137010,0,0.00526948926569647
137011,0,0.0038228735658607117
137012,0,0.013310044563864747
137013,0,0.004763077198024796
137014,0,0.0008087643665513773
137015,0,0.008569238507193643
137016,0,0.004105238844464846
137017,0,0.0010271057517509759
137018,0,0.0017626338091301316
137019,0,0.0018309996488575756
137020,0,0.033267840552234626
137021,0,0.007795711881002803
137022,0,0.0007841842081971282
137023,0,0.0013530664894755603
137024,0,0.002465993591780848
137025,0,0.0008399981596279068
137026,0,0.011532243805309197
137027,0,0.00242500312900911
137028,0,0.0014156184883789616
137029,0,0.0010030497257952288
137030,0,0.007308259617859008
137031,0,0.00846962634621603
137032,0,0.003969495120949344
137033,0,0.0043640708325247924
137034,0,0.004660526124080703
137035,0,0.01321554645427227
137036,0,0.004133225449436139
137037,1,0.9927003339460032
137038,0,0.004046637114158278
137039,0,0.001855371122665772
137040,0,0.0009592368012759804
137041,0,0.007802007829494577
137042,0,0.0006490643023690325
137043,0,0.002252415863126811
137044,0,0.0012672758131855061
137045,0,0.0011772223477196976
137046,0,0.001332581023754866
137047,0,0.002094461287406443
137048,0,0.004144139995401069
137049,0,0.006129910578252428
137050,0,0.0008205276287053508
137051,0,0.0027860296589921553
137052,0,0.007844003421810795
137053,0,0.0020742066859224992
137054,0,0.001502552395193059
137055,0,0.0027366512098765472
137056,0,0.0012586907363570958
137057,0,0.0012197021078057296
137058,0,0.0022107974971219847
137059,0,0.006219719688746756
137060,0,0.0007269298784814014
137061,0,0.0011685104576853655
137062,0,0.008664331335740088
137063,0,0.004513131158307462
137064,0,0.0045144346645441796
137065,0,0.0110099637831677
137066,0,0.004511215213695526
137067,0,0.0012213485798046053
137068,0,0.001894290027071969
137069,0,0.0026266306538769483
137070,0,0.0030268386798488578
137071,0,0.0020123161269543625
137072,0,0.0008861521237007376
137073,0,0.0019328713397966065
137074,0,0.005971575294977686
137075,0,0.0029263035440256755
137076,0,0.000658357850738471
137077,0,0.002375240348273786
137078,0,0.0017530419777170385
137079,0,0.003954546054046095
137080,0,0.004025958358365293
137081,0,0.0043222963558681455
137082,0,0.0014562064186197051
137083,0,0.00034916242512416263
137084,0,0.0021561500461269797
137085,0,0.005421796359752002
137086,0,0.005538194158392305
137087,0,0.0013989972826808944
137088,0,0.010879704151349132
137089,0,0.0014613279807684906
137090,0,0.002347946284603969
137091,0,0.0007367585194855505
137092,0,0.00831706098601703
137093,0,0.006107678890123875
137094,0,0.013919396568088705
137095,0,0.0037071239506401782
137096,0,0.001005255771546565
137097,0,0.008056167561251236
137098,0,0.005349589940374871
137099,0,0.0030916435685383334
137100,0,0.0012692057686037462
137101,0,0.002458818834426151
137102,0,0.005268920726317695
137103,0,0.009673085826946256
137104,0,0.000632271293455766
137105,0,0.001216719151677813
137106,0,0.021150039561897895
137107,0,0.0029130594359101964
137108,0,0.0013388730882969828
137109,0,0.0017447503988282903
137110,0,0.009386730060914249
137111,0,0.01802569618517018
137112,1,0.9827253547038324
137113,0,0.01719819603366127
137114,0,0.0009456352663340801
137115,0,0.0005688565265673404
137116,0,0.005338832370331286
137117,0,0.0010088306142961216
137118,0,0.00234418346426077
137119,0,0.010206472205548928
137120,0,0.00171045997395256
137121,0,0.0009084994112909395
137122,0,0.004658411067465293
137123,0,0.002016357521405792
137124,0,0.01290935593633871
137125,0,0.0008749864332460395
137126,0,0.000716752305903591
137127,0,0.003423977335429484
137128,0,0.0012039171822719233
137129,0,0.0017899128400215725
137130,0,0.0016165356647839142
137131,0,0.0026441080873442773
137132,0,0.0016316653071512812
137133,0,0.0014396189215317068
137134,0,0.012274714370483799
137135,0,0.005021324985019485
137136,0,0.0007883882470312612
137137,0,0.0008445123126212103
137138,0,0.003026174573323627
137139,0,0.0009561599171766747
137140,0,0.010454263619341136
137141,0,0.0015543031003933576
137142,0,0.002807031370530251
137143,0,0.0018519388150872885
137144,0,0.0014825573853255547
137145,0,0.0007838459552917694
137146,0,0.0025705737634572168
137147,0,0.0005719508610610859
137148,0,0.0069571057587925955
137149,0,0.002784741625318026
137150,0,0.005231623743449085
137151,0,0.0017038295419211302
137152,0,0.0035997988778720307
137153,0,0.01858015157187776
137154,0,0.0037535018285444386
137155,0,0.002808061553867563
137156,0,0.006652678066348799
137157,0,0.003570301763306787
137158,0,0.0012612355562937243
137159,0,0.0025703988865567262
137160,0,0.0027590251656710403
137161,0,0.0019112730580026706
137162,0,0.0030310629268591877
137163,0,0.0006154357229593383
137164,0,0.0021435538371255684
137165,0,0.004248985488950031
137166,0,0.002392270400502908
137167,0,0.003899871484440328
137168,0,0.0028423354727012363
137169,0,0.0037084040758279236
137170,0,0.0015100935396970094
137171,0,0.002255579295486292
137172,0,0.0011075880853885813
137173,0,0.0036014516472244254
137174,0,0.0004454049705404539
137175,0,0.004121835852782045
137176,0,0.001581637877263456
137177,0,0.004252158797969806
137178,0,0.001620723106249251
137179,0,0.003110919661628719
137180,0,0.0009685327385962933
137181,0,0.003031670849584271
137182,0,0.009211402362993237
137183,0,0.0020246662416451046
137184,0,0.002097989481925049
137185,0,0.005093740279378315
137186,0,0.0024604857930601125
137187,0,0.0009626004338026612
137188,0,0.008495115290071584
137189,0,0.008770901041092224
137190,0,0.0012539223447074095
137191,0,0.0019481354469078574
137192,0,0.4969646449021878
137193,0,0.0012919032806371212
137194,0,0.0013729897436642778
137195,0,0.014381469223373626
137196,0,0.00486079669026474
137197,0,0.0032192400698946187
137198,0,0.008068612479827984
137199,0,0.0006415590945635373
137200,0,0.0011686179804259614
137201,0,0.007245374097427684
137202,0,0.004592636506356974
137203,0,0.0013249326355430184
137204,0,0.0005401473047245539
137205,0,0.002508059355917429
137206,0,0.0010131748731468067
137207,0,0.006116725046563235
137208,0,0.005927088300164277
137209,0,0.0012774719047380727
137210,0,0.00306757870336836
137211,0,0.0023537753305941655
137212,0,0.005658253131283689
137213,0,0.0019407876834746434
137214,0,0.001163278631859038
137215,0,0.004439543998502414
137216,0,0.006125118858870265
137217,0,0.0028272084831216645
137218,0,0.005717626740770867
137219,0,0.001689238036263888
137220,0,0.004871977070031251
137221,0,0.004362700742501032
137222,0,0.005955646536835207
137223,0,0.001462845174582579
137224,0,0.002712165682887136
137225,0,0.0006012025252165125
137226,0,0.001477688762574086
137227,0,0.001695822535929082
137228,0,0.008551507024143782
137229,0,0.002644685953155286
137230,0,0.0006736063677209017
137231,0,0.0051528428152232165
137232,0,0.0012427725340361793
137233,0,0.002737760494254264
137234,0,0.0010703435115221903
137235,0,0.001412039429857232
137236,0,0.001110492522967212
137237,0,0.0009907267576095581
137238,0,0.001280655137614571
137239,0,0.0029109688307416477
137240,0,0.0010074179816738664
137241,0,0.007842146062772747
137242,0,0.008240471325469602
137243,0,0.0033201393841780723
137244,0,0.00747895349594295
137245,0,0.011040592257280398
137246,0,0.004294154557160875
137247,0,0.0008755723703918575
137248,0,0.0017366457518337092
137249,0,0.009875924745116227
137250,0,0.002323336321422554
137251,0,0.003319185221388954
137252,0,0.0022239004936828255
137253,0,0.0015189911382507216
137254,0,0.000685808384230722
137255,0,0.006110258366330138
137256,0,0.006712292294678059
137257,0,0.0013380808559293933
137258,0,0.0008123800696848478
137259,0,0.0009027986515057159
137260,0,0.005162880337530224
137261,0,0.003084257700205239
137262,0,0.0034090185707841615
137263,0,0.007082071733245704
137264,0,0.01239859549301066
137265,0,0.00851160850961812
137266,0,0.0014232579991189517
137267,0,0.0005397615762207115
137268,0,0.0006326513450196125
137269,0,0.0013360347870632428
137270,0,0.0009961238796398987
137271,0,0.0010168634926930793
137272,0,0.0183185325204547
137273,0,0.0008997553065691411
137274,0,0.0012342909526586315
137275,0,0.002031756314170004
137276,0,0.0008971793670980973
137277,0,0.0041642670386277895
137278,0,0.0018893253441539329
137279,0,0.006851563071588407
137280,0,0.00040219893522936193
137281,0,0.002219496815201408
137282,0,0.002161339326906786
137283,0,0.0064615838942040146
137284,0,0.0022605275256688466
137285,0,0.0019853400264512426
137286,0,0.003513413894578753
137287,0,0.0021613156695421314
137288,0,0.010446758712909303
137289,0,0.0011902515383006946
137290,0,0.0016266957314383273
137291,0,0.0008917535213509232
137292,0,0.002763049235830199
137293,0,0.0033188608825947675
137294,0,0.003085657859792846
137295,0,0.0015853571089703038
137296,0,0.0036485400092504338
137297,0,0.0038891756253748013
137298,0,0.006270580265035337
137299,0,0.0011264636785102767
137300,0,0.006575566553001875
137301,0,0.0017796366972172497
137302,0,0.0009286935173475397
137303,0,0.004272906217584932
137304,0,0.005545491168262781
137305,0,0.017173155393413148
137306,0,0.0055155141975778
137307,0,0.0019855680771095224
137308,0,0.0029386511384103136
137309,0,0.0012932401667130704
137310,0,0.0027403721864018974
137311,0,0.003879876715524474
137312,0,0.009356489271100622
137313,0,0.001157878976439613
137314,0,0.001177556766412695
137315,0,0.0031024320973610073
137316,0,0.0006741512931547525
137317,0,0.0013723327720101285
137318,0,0.0021602319060026296
137319,0,0.0031456854110432707
137320,0,0.003301597400277989
137321,0,0.0008630698660609538
137322,0,0.0018577764913231124
137323,0,0.00814439672049811
137324,0,0.00812839494970973
137325,0,0.011108153201767331
137326,0,0.0006264613040530574
137327,0,0.0028997285419286047
137328,0,0.00833346557052036
137329,0,0.0015529664678857694
137330,0,0.007627389616805245
137331,0,0.006502315136863404
137332,0,0.001639953026622617
137333,0,0.0036191973347071676
137334,0,0.0033091583883124937
137335,0,0.002332180135866962
137336,0,0.01609435639484559
137337,0,0.0012548534578367544
137338,0,0.0031941073977611017
137339,0,0.0013808819518286554
137340,0,0.0006391461777009697
137341,0,0.0005966073220701137
137342,0,0.0009219799714698364
137343,0,0.003348501336577443
137344,0,0.0038727130391170753
137345,0,0.0015500918928458601
137346,0,0.005574857647848684
137347,0,0.00507021666321937
137348,0,0.002665616252629915
137349,0,0.001504853023095868
137350,0,0.0013863715605917032
137351,0,0.007507239248194299
137352,0,0.0016996475533134188
137353,0,0.003939639944646414
137354,0,0.0004653173325219907
137355,0,0.0014117017133992772
137356,0,0.0003752705506880599
137357,0,0.0010955014121639343
137358,0,0.00048668972839643486
137359,0,0.0014714163016969746
137360,0,0.004086887229786042
137361,0,0.0011070850459079446
137362,0,0.0022302141054851847
137363,0,0.000992478908717147
137364,0,0.005504224079051106
137365,0,0.0006451074714467971
137366,0,0.004448208748771837
137367,0,0.023550427209307175
137368,0,0.0012124754854158195
137369,0,0.0027066895411864194
137370,0,0.000693829170075595
137371,0,0.006129417542696603
137372,0,0.0013690387460955356
137373,0,0.00257396631096224
137374,0,0.0007868103351311701
137375,0,0.0010504705662384244
137376,0,0.0015153824363860458
137377,0,0.0003675209059039407
137378,0,0.0020437458619396473
137379,1,0.9971784655087214
137380,0,0.011915330835568812
137381,0,0.0010629984626934301
137382,0,0.0005847985863600004
137383,0,0.0022379086046900665
137384,0,0.002363960618806265
137385,1,0.9841775143071811
137386,0,0.0005308797862817567
137387,0,0.00019937839601944033
137388,0,0.0006679887281012305
